3.000000000000000000e+00,8.461182117462158203e-01,8.294578790664670631e-01,3.693901002407073419e-01,3.591323196887969416e-01,4.767281413078308105e-01,4.703260660171508234e-01
4.000000000000000000e+00,8.195447325706483044e-01,8.056339025497436523e-01,3.548465967178344727e-01,3.464152216911315918e-01,4.646963477134705145e-01,4.592182338237760786e-01
5.000000000000000000e+00,8.033986091613769531e-01,7.943134307861325905e-01,3.464643657207488459e-01,3.421586751937866211e-01,4.569324553012847900e-01,4.521554112434387207e-01
6.000000000000000000e+00,7.944715619087219238e-01,7.874290347099304199e-01,3.420909345149992786e-01,3.401547372341156006e-01,4.523792862892150879e-01,4.472747445106505237e-01
7.000000000000000000e+00,7.849026918411251552e-01,7.775298357009886585e-01,3.371870815753936768e-01,3.345115184783935547e-01,4.477154314517974854e-01,4.430186748504639227e-01
8.000000000000000000e+00,7.785575985908508301e-01,7.673344612121582031e-01,3.350325524806976318e-01,3.292721509933472235e-01,4.435250163078308105e-01,4.380616247653961182e-01
9.000000000000000000e+00,7.715771198272705078e-01,7.710159420967103161e-01,3.305531740188598633e-01,3.316969573497772217e-01,4.410227835178375244e-01,4.393195807933807373e-01
1.000000000000000000e+01,7.692810893058779076e-01,7.737584114074707031e-01,3.295199871063232422e-01,3.324238061904907227e-01,4.397629797458649237e-01,4.413345456123353161e-01
1.100000000000000000e+01,7.634848952293395996e-01,7.656253576278686523e-01,3.264605104923247736e-01,3.287429511547088623e-01,4.370259642601012628e-01,4.368828237056732178e-01
1.200000000000000000e+01,7.632648944854734108e-01,7.582578659057618298e-01,3.266000747680665173e-01,3.245037198066711426e-01,4.366663396358489435e-01,4.337552785873413086e-01
1.300000000000000000e+01,7.584798932075500488e-01,7.603850960731506348e-01,3.248445391654968262e-01,3.271278440952301025e-01,4.336370229721068781e-01,4.332573413848876953e-01
1.400000000000000000e+01,7.546080350875854492e-01,7.467362284660339355e-01,3.218905031681060791e-01,3.163674175739288330e-01,4.327159523963928223e-01,4.303690195083617609e-01
1.500000000000000000e+01,7.569902539253234863e-01,7.629163861274719238e-01,3.237591683864593506e-01,3.269951641559600275e-01,4.332321584224700928e-01,4.359225034713744562e-01
1.600000000000000000e+01,7.536336779594419166e-01,7.490090727806093529e-01,3.222381770610808771e-01,3.207607269287108820e-01,4.313951730728147749e-01,4.282487332820891779e-01
1.700000000000000000e+01,7.503691315650941052e-01,7.475869655609127529e-01,3.209126591682434082e-01,3.200906217098236084e-01,4.294550418853759766e-01,4.274964630603789728e-01
